# FWHM = 0.0037175026, 31623, 33725
# pos	int		env
-2.7602172	0.16576459		0.16699283
-2.7602096	0.16601023		0.16699283
-2.760179	0.16537155		0.16699283
-2.7601254	0.16579734		0.16699283
-2.7601178	0.16544524		0.16699283
-2.7601025	0.16578916		0.16699283
-2.7601025	0.16628864		0.16699283
-2.7601025	0.16654247		0.16699283
-2.760072	0.16606756		0.16699283
-2.7600796	0.16633777		0.16699283
-2.7600873	0.16647696		0.16699283
-2.7600338	0.16585466		0.16699283
-2.7600415	0.16576459		0.16699283
-2.760072	0.16560082		0.16699283
-2.7600644	0.16546981		0.16699283
-2.760072	0.16555169		0.16699283
-2.760095	0.16522415		0.16699283
-2.7600567	0.1641433		0.16699283
-2.7600644	0.16432343		0.16699283
-2.7600796	0.16466735		0.16699283
-2.7600796	0.16465098		0.16699283
-2.7601178	0.16545343		0.16699283
-2.760095	0.16506858		0.16699283
-2.7600796	0.16431525		0.16699283
-2.7600186	0.1648393		0.16699283
-2.7600262	0.16553532		0.16699283
-2.7600415	0.16488843		0.16699283
-2.7600644	0.16480654		0.16699283
-2.7600338	0.16438894		0.16699283
-2.760011	0.16479836		0.16699283
-2.7599957	0.1653306		0.16699283
-2.7599957	0.1653388		0.16699283
-2.7600186	0.1650522		0.16699283
-2.760011	0.16550256		0.16699283
-2.7600033	0.16503583		0.16699283
-2.7599957	0.16506039		0.16699283
-2.7599957	0.16536336		0.16699283
-2.7599957	0.16488025		0.16699283
-2.7600033	0.16473286		0.16699283
-2.7599804	0.16524053		0.16699283
-2.7599728	0.16527328		0.16699283
-2.7599957	0.1647001		0.16699283
-2.7599728	0.1650522		0.16699283
-2.7600033	0.16474923		0.16699283
-2.759988	0.16444626		0.16699283
-2.75995	0.16556807		0.16699283
-2.759904	0.16552712		0.16699283
-2.7598734	0.16577278		0.16699283
-2.759881	0.16600205		0.16699283
-2.7598734	0.16598567		0.16699283
-2.7598734	0.1656172		0.16699283
-2.7598886	0.16608393		0.16699283
-2.7599115	0.16587104		0.16699283
-2.7599576	0.16584647		0.16699283
-2.7599347	0.16547799		0.16699283
-2.759927	0.16543706		0.16699283
-2.7599423	0.16466735		0.16699283
-2.7599115	0.16515864		0.16699283
-2.7599115	0.16531423		0.16699283
-2.7599192	0.16474104		0.16699283
-2.7599347	0.16565813		0.16699283
-2.7599192	0.16572364		0.16699283
-2.7599347	0.16530603		0.16699283
-2.7599804	0.1663869		0.16699283
-2.759988	0.16599385		0.16699283
-2.7600033	0.16537973		0.16699283
-2.7600415	0.16530603		0.16699283
-2.7600644	0.16544524		0.16699283
-2.7600033	0.16546981		0.16699283
-2.759988	0.16576459		0.16699283
-2.75995	0.16551894		0.16699283
-2.7599728	0.16461822		0.16699283
-2.7599576	0.16560082		0.16699283
-2.759988	0.16587922		0.16699283
-2.7599957	0.16553532		0.16699283
-2.759988	0.16581371		0.16699283
-2.759988	0.16569088		0.16699283
-2.7600033	0.1654043		0.16699283
-2.760011	0.16592835		0.16699283
-2.7600262	0.16565813		0.16699283
-2.760011	0.16530603		0.16699283
-2.7600186	0.16546981		0.16699283
-2.7600415	0.16520777		0.16699283
-2.7600186	0.16481474		0.16699283
-2.7600033	0.1653306		0.16699283
